"No.","Time","Delta-time","Source","Destination","Protocol","Length","Info","Source port","Destination port"
"15952","86.396062","0.000062","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1065737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15959]","443","51495"
"15953","86.396062","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1067137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15959]","443","51495"
"15954","86.396062","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1068537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15959]","443","51495"
"15955","86.396087","0.000025","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1069937 Win=131584 Len=0","51495","443"
"15956","86.396159","0.000072","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1069937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15959]","443","51495"
"15957","86.396159","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1071337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15959]","443","51495"
"15958","86.396159","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1072737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15959]","443","51495"
"15959","86.396159","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"15960","86.396205","0.000046","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1075537 Win=131584 Len=0","51495","443"
"15961","86.397600","0.001395","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1075537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15967]","443","51495"
"15962","86.397658","0.000058","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1076937 Win=131584 Len=0","51495","443"
"15963","86.400864","0.003206","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1076937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15967]","443","51495"
"15964","86.400864","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1078337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15967]","443","51495"
"15965","86.400864","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1079737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15967]","443","51495"
"15966","86.400864","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1081137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15967]","443","51495"
"15967","86.400864","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"15968","86.400864","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1083937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15982]","443","51495"
"15969","86.400864","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1085337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15982]","443","51495"
"15970","86.400864","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1086737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15982]","443","51495"
"15971","86.400939","0.000075","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1088137 Win=131584 Len=0","51495","443"
"15972","86.403153","0.002214","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1088137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15982]","443","51495"
"15973","86.403153","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1089537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15982]","443","51495"
"15974","86.403153","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1090937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15982]","443","51495"
"15975","86.403204","0.000051","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1092337 Win=131584 Len=0","51495","443"
"15976","86.405716","0.002512","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1092337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15982]","443","51495"
"15977","86.405716","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1093737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15982]","443","51495"
"15978","86.405716","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1095137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15982]","443","51495"
"15979","86.405716","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1096537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15982]","443","51495"
"15980","86.405772","0.000056","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1097937 Win=131584 Len=0","51495","443"
"15981","86.411867","0.006095","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1097937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15982]","443","51495"
"15982","86.411867","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"15983","86.411867","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1100737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15995]","443","51495"
"15984","86.411867","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1102137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15995]","443","51495"
"15985","86.411867","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1103537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15995]","443","51495"
"15986","86.411940","0.000073","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1104937 Win=131584 Len=0","51495","443"
"15987","86.422536","0.010596","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1104937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15995]","443","51495"
"15988","86.422536","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1106337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15995]","443","51495"
"15989","86.422536","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1107737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15995]","443","51495"
"15990","86.422536","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1109137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15995]","443","51495"
"15991","86.422696","0.000160","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1110537 Win=131584 Len=0","51495","443"
"15992","86.424355","0.001659","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1110537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15995]","443","51495"
"15993","86.424355","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1111937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15995]","443","51495"
"15994","86.424355","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1113337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 15995]","443","51495"
"15995","86.424355","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"15996","86.424355","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1116137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16002]","443","51495"
"15997","86.424355","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1117537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16002]","443","51495"
"15998","86.424355","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1118937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16002]","443","51495"
"15999","86.424559","0.000204","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1120337 Win=131584 Len=0","51495","443"
"16000","86.425843","0.001284","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1120337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16002]","443","51495"
"16001","86.425843","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1121737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16002]","443","51495"
"16002","86.425843","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"16003","86.425963","0.000120","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1124537 Win=131584 Len=0","51495","443"
"16004","86.427697","0.001734","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1124537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16013]","443","51495"
"16005","86.427697","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1125937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16013]","443","51495"
"16006","86.427697","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1127337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16013]","443","51495"
"16007","86.427697","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1128737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16013]","443","51495"
"16008","86.427697","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1130137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16013]","443","51495"
"16009","86.427697","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1131537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16013]","443","51495"
"16010","86.427697","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1132937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16013]","443","51495"
"16011","86.427852","0.000155","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1134337 Win=131584 Len=0","51495","443"
"16012","86.433128","0.005276","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1134337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16013]","443","51495"
"16013","86.433128","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"16014","86.433128","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1137137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16028]","443","51495"
"16015","86.433128","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1138537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16028]","443","51495"
"16016","86.433303","0.000175","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1139937 Win=131584 Len=0","51495","443"
"16017","86.435806","0.002503","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1139937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16028]","443","51495"
"16018","86.435806","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1141337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16028]","443","51495"
"16019","86.435995","0.000189","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1142737 Win=131584 Len=0","51495","443"
"16020","86.445101","0.009106","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1142737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16028]","443","51495"
"16021","86.445101","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1144137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16028]","443","51495"
"16022","86.445101","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1145537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16028]","443","51495"
"16023","86.445101","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1146937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16028]","443","51495"
"16024","86.445101","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1148337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16028]","443","51495"
"16025","86.445101","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1149737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16028]","443","51495"
"16026","86.445283","0.000182","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1151137 Win=131584 Len=0","51495","443"
"16027","86.445462","0.000179","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1151137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16028]","443","51495"
"16028","86.445462","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"16029","86.445462","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1153937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16041]","443","51495"
"16030","86.445462","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1155337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16041]","443","51495"
"16031","86.445563","0.000101","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1156737 Win=131584 Len=0","51495","443"
"16032","86.445755","0.000192","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1156737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16041]","443","51495"
"16033","86.445755","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1158137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16041]","443","51495"
"16034","86.445755","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1159537 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16041]","443","51495"
"16035","86.445972","0.000217","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1160937 Win=131584 Len=0","51495","443"
"16036","86.448618","0.002646","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1160937 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16041]","443","51495"
"16037","86.448618","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1162337 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16041]","443","51495"
"16038","86.448743","0.000125","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1163737 Win=131584 Len=0","51495","443"
"16039","86.449827","0.001084","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=1163737 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16041]","443","51495"
"16040","86.449827","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=1165137 Ack=8184 Win=90112 Len=1400 [TCP PDU reassembled in 16041]","443","51495"
"16041","86.449827","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1077","Application Data","443","51495"
"16042","86.449937","0.000110","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=8184 Ack=1167560 Win=131584 Len=0","51495","443"
"16043","86.505645","0.055708","192.168.68.121","142.250.75.142","TCP","55","[TCP Keep-Alive] 51488  >  443 [ACK] Seq=5192 Ack=9624 Win=131328 Len=1","51488","443"
"16044","86.520724","0.015079","142.250.75.142","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51488 [ACK] Seq=9624 Ack=5193 Win=81920 Len=0 SLE=5192 SRE=5193","443","51488"
"16045","86.566453","0.045729","192.168.68.121","142.250.75.174","TCP","55","[TCP Keep-Alive] 51426  >  443 [ACK] Seq=9083 Ack=4697 Win=131328 Len=1","51426","443"
"16046","86.591289","0.024836","142.250.75.174","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51426 [ACK] Seq=4697 Ack=9084 Win=94208 Len=0 SLE=9083 SRE=9084","443","51426"
"16047","87.010822","0.419533","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"16048","87.106088","0.095266","192.168.68.121","52.123.255.162","TCP","54","[TCP Retransmission] 51274  >  443 [FIN, ACK] Seq=1 Ack=2 Win=1020 Len=0","51274","443"
"16049","87.987834","0.881746","192.168.68.121","142.250.75.110","HTTP2","116","HEADERS[5]: POST /c2dm/register3","51374","443"
"16050","87.987989","0.000155","192.168.68.121","142.250.75.110","HTTP2","93","PING[0]","51374","443"
"16051","87.988084","0.000095","192.168.68.121","142.250.75.110","HTTP2","158","DATA[5] (application/x-www-form-urlencoded)","51374","443"
"16052","87.996845","0.008761","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"16053","88.024067","0.027222","142.250.75.110","192.168.68.121","TCP","60","443  >  51374 [ACK] Seq=9920 Ack=2822 Win=77824 Len=0","443","51374"
"16054","88.024067","0.000000","142.250.75.110","192.168.68.121","TCP","60","443  >  51374 [ACK] Seq=9920 Ack=2861 Win=77824 Len=0","443","51374"
"16055","88.065833","0.041766","142.250.75.110","192.168.68.121","TCP","60","443  >  51374 [ACK] Seq=9920 Ack=2965 Win=77824 Len=0","443","51374"
"16056","88.065833","0.000000","142.250.75.110","192.168.68.121","HTTP2","93","PING[0]","443","51374"
"16057","88.092718","0.026885","142.250.75.110","192.168.68.121","HTTP2","150","HEADERS[5]: 301 Moved Permanently","443","51374"
"16058","88.092718","0.000000","142.250.75.110","192.168.68.121","HTTP2","261","DATA[5] (text/plain)","443","51374"
"16059","88.092718","0.000000","142.250.75.110","192.168.68.121","HTTP2","93","PING[0]","443","51374"
"16060","88.092766","0.000048","192.168.68.121","142.250.75.110","TCP","54","51374  >  443 [ACK] Seq=2965 Ack=10301 Win=130560 Len=0","51374","443"
"16061","88.093421","0.000655","192.168.68.121","142.250.75.110","HTTP2","89","WINDOW_UPDATE[0]","51374","443"
"16062","88.093506","0.000085","192.168.68.121","142.250.75.110","HTTP2","93","PING[0]","51374","443"
"16063","88.113309","0.019803","142.250.75.110","192.168.68.121","TCP","60","443  >  51374 [ACK] Seq=10301 Ack=3000 Win=77824 Len=0","443","51374"
"16064","88.113309","0.000000","142.250.75.110","192.168.68.121","TCP","60","443  >  51374 [ACK] Seq=10301 Ack=3039 Win=77824 Len=0","443","51374"
"16065","88.736960","0.623651","Espressif_f4:2c:0e","Broadcast","ARP","42","ARP Announcement for 192.168.68.100","",""
"16066","88.881670","0.144710","54.72.189.249","192.168.68.121","HTTP2","131","GOAWAY[0], Alert (Level: Warning, Description: Close Notify)","443","51448"
"16067","88.881670","0.000000","54.72.189.249","192.168.68.121","TCP","54","443  >  51448 [FIN, ACK] Seq=615 Ack=2702 Win=77824 Len=0","443","51448"
"16068","88.881741","0.000071","192.168.68.121","54.72.189.249","TCP","54","51448  >  443 [ACK] Seq=2702 Ack=616 Win=130816 Len=0","51448","443"
"16069","88.881918","0.000177","192.168.68.121","54.72.189.249","TCP","54","51448  >  443 [FIN, ACK] Seq=2702 Ack=616 Win=130816 Len=0","51448","443"
"16070","88.900518","0.018600","54.72.189.249","192.168.68.121","TCP","54","443  >  51448 [ACK] Seq=616 Ack=2703 Win=77824 Len=0","443","51448"
"16071","89.643759","0.743241","15.197.193.217","192.168.68.121","HTTP2","131","GOAWAY[0], Alert (Level: Warning, Description: Close Notify)","443","51446"
"16072","89.644032","0.000273","192.168.68.121","15.197.193.217","TCP","54","51446  >  443 [FIN, ACK] Seq=4112 Ack=7476 Win=130560 Len=0","51446","443"
"16073","89.648887","0.004855","15.197.193.217","192.168.68.121","TCP","54","443  >  51446 [FIN, ACK] Seq=7476 Ack=4112 Win=81920 Len=0","443","51446"
"16074","89.648934","0.000047","192.168.68.121","15.197.193.217","TCP","54","51446  >  443 [ACK] Seq=4113 Ack=7477 Win=130560 Len=0","51446","443"
"16075","89.668751","0.019817","15.197.193.217","192.168.68.121","TCP","54","443  >  51446 [ACK] Seq=7477 Ack=4113 Win=81920 Len=0","443","51446"
"16076","90.694674","1.025923","192.168.68.121","142.250.75.46","HTTP2","567","HEADERS[51]: POST /log?format=json&hasfast=true&authuser=0","51410","443"
"16077","90.694858","0.000184","192.168.68.121","142.250.75.46","HTTP2","93","PING[0]","51410","443"
"16078","90.694944","0.000086","192.168.68.121","142.250.75.46","TCP","1454","51410  >  443 [ACK] Seq=89427 Ack=30711 Win=131328 Len=1400 [TCP PDU reassembled in 16080]","51410","443"
"16079","90.694944","0.000000","192.168.68.121","142.250.75.46","TCP","1454","51410  >  443 [ACK] Seq=90827 Ack=30711 Win=131328 Len=1400 [TCP PDU reassembled in 16080]","51410","443"
"16080","90.694944","0.000000","192.168.68.121","142.250.75.46","HTTP2","531","DATA[51]","51410","443"
"16081","90.714958","0.020014","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=30711 Ack=89388 Win=315392 Len=0","443","51410"
"16082","90.714958","0.000000","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=30711 Ack=89427 Win=315392 Len=0","443","51410"
"16083","90.721097","0.006139","142.250.75.46","192.168.68.121","HTTP2","93","PING[0]","443","51410"
"16084","90.722972","0.001875","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=30750 Ack=90827 Win=319488 Len=0","443","51410"
"16085","90.723053","0.000081","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=30750 Ack=92227 Win=323584 Len=0","443","51410"
"16086","90.723053","0.000000","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=30750 Ack=92704 Win=327680 Len=0","443","51410"
"16087","90.761284","0.038231","192.168.68.121","142.250.75.46","TCP","54","51410  >  443 [ACK] Seq=92704 Ack=30750 Win=131328 Len=0","51410","443"
"16088","90.786399","0.025115","142.250.75.46","192.168.68.121","HTTP2","996","PING[0]","443","51410"
"16089","90.788567","0.002168","192.168.68.121","142.250.75.46","HTTP2","89","WINDOW_UPDATE[0]","51410","443"
"16090","90.788706","0.000139","192.168.68.121","142.250.75.46","HTTP2","93","PING[0]","51410","443"
"16091","90.790308","0.001602","192.168.68.121","35.190.43.134","TCP","54","51435  >  443 [FIN, ACK] Seq=2153 Ack=861 Win=130560 Len=0","51435","443"
"16092","90.791273","0.000965","192.168.68.121","162.159.61.3","HTTP2","110","HEADERS[255]: POST /dns-query","51371","443"
"16093","90.791421","0.000148","192.168.68.121","162.159.61.3","HTTP2","110","HEADERS[257]: POST /dns-query","51371","443"
"16094","90.791518","0.000097","192.168.68.121","162.159.61.3","DoH","213","Standard query 0x0000 A beacons.gcp.gvt2.com OPT","51371","443"
"16095","90.791605","0.000087","192.168.68.121","162.159.61.3","DoH","213","Standard query 0x0000 HTTPS beacons.gcp.gvt2.com OPT","51371","443"
"16096","90.805070","0.013465","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=31692 Ack=92739 Win=327680 Len=0","443","51410"
"16097","90.805070","0.000000","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=31692 Ack=92778 Win=327680 Len=0","443","51410"
"16098","90.813925","0.008855","35.190.43.134","192.168.68.121","TCP","54","443  >  51435 [FIN, ACK] Seq=861 Ack=2154 Win=73728 Len=0","443","51435"
"16099","90.813925","0.000000","162.159.61.3","192.168.68.121","TCP","60","443  >  51371 [ACK] Seq=73698 Ack=30210 Win=430080 Len=0","443","51371"
"16100","90.813925","0.000000","162.159.61.3","192.168.68.121","HTTP2","89","WINDOW_UPDATE[255]","443","51371"
"16101","90.813925","0.000000","162.159.61.3","192.168.68.121","TCP","60","443  >  51371 [ACK] Seq=73733 Ack=30528 Win=434176 Len=0","443","51371"
"16102","90.814041","0.000116","192.168.68.121","35.190.43.134","TCP","54","51435  >  443 [ACK] Seq=2154 Ack=862 Win=130560 Len=0","51435","443"
"16103","90.819460","0.005419","162.159.61.3","192.168.68.121","HTTP2","89","WINDOW_UPDATE[257]","443","51371"
"16104","90.819460","0.000000","162.159.61.3","192.168.68.121","HTTP2","133","HEADERS[255]: 200 OK","443","51371"
"16105","90.819460","0.000000","162.159.61.3","192.168.68.121","DoH","553","Standard query response 0x0000 A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com A 142.251.186.94 OPT","443","51371"
"16106","90.819460","0.000000","162.159.61.3","192.168.68.121","HTTP2","110","HEADERS[257]: 200 OK","443","51371"
"16107","90.819460","0.000000","162.159.61.3","192.168.68.121","DoH","553","Standard query response 0x0000 HTTPS beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com SOA ns1.google.com OPT","443","51371"
"16108","90.819578","0.000118","192.168.68.121","162.159.61.3","TCP","54","51371  >  443 [ACK] Seq=30528 Ack=74901 Win=131584 Len=0","51371","443"
"16109","90.820809","0.001231","192.168.68.121","142.251.186.94","TCP","66","51514  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM","51514","443"
"16110","90.821017","0.000208","192.168.68.121","162.159.61.3","HTTP2","89","WINDOW_UPDATE[0]","51371","443"
"16111","90.855352","0.034335","142.251.186.94","192.168.68.121","TCP","66","443  >  51514 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=4096","443","51514"
"16112","90.855495","0.000143","192.168.68.121","142.251.186.94","TCP","54","51514  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0","51514","443"
"16113","90.856576","0.001081","192.168.68.121","142.251.186.94","TCP","1454","51514  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=1400 [TCP PDU reassembled in 16114]","51514","443"
"16114","90.856576","0.000000","192.168.68.121","142.251.186.94","TLSv1.3","384","Client Hello (SNI=beacons.gcp.gvt2.com)","51514","443"
"16115","90.877488","0.020912","142.251.186.94","192.168.68.121","TCP","60","443  >  51514 [ACK] Seq=1 Ack=1401 Win=69632 Len=0","443","51514"
"16116","90.877488","0.000000","142.251.186.94","192.168.68.121","TCP","60","443  >  51514 [ACK] Seq=1 Ack=1731 Win=73728 Len=0","443","51514"
