"No.","Time","Delta-time","Source","Destination","Protocol","Length","Info","Source port","Destination port"
"5192","162.188182","0.000076","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2079444 Win=514 Len=0","51164","443"
"5193","162.188317","0.000135","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2079444 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5203]","443","51164"
"5194","162.188317","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2080844 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5203]","443","51164"
"5195","162.188317","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2082244 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5203]","443","51164"
"5196","162.188317","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2083644 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5203]","443","51164"
"5197","162.188406","0.000089","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2085044 Win=514 Len=0","51164","443"
"5198","162.188483","0.000077","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2085044 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5203]","443","51164"
"5199","162.188483","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2086444 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5203]","443","51164"
"5200","162.188483","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2087844 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5203]","443","51164"
"5201","162.188483","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2089244 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5203]","443","51164"
"5202","162.188581","0.000098","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2090644 Win=514 Len=0","51164","443"
"5203","162.196456","0.007875","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"5204","162.196456","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2092044 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5218]","443","51164"
"5205","162.196548","0.000092","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2093444 Win=514 Len=0","51164","443"
"5206","162.196663","0.000115","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2093444 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5218]","443","51164"
"5207","162.196663","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2094844 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5218]","443","51164"
"5208","162.196663","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2096244 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5218]","443","51164"
"5209","162.196789","0.000126","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2097644 Win=514 Len=0","51164","443"
"5210","162.196905","0.000116","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2097644 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5218]","443","51164"
"5211","162.196905","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2099044 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5218]","443","51164"
"5212","162.196905","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2100444 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5218]","443","51164"
"5213","162.196905","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2101844 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5218]","443","51164"
"5214","162.196946","0.000041","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2103244 Win=514 Len=0","51164","443"
"5215","162.198797","0.001851","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2103244 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5218]","443","51164"
"5216","162.198797","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2104644 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5218]","443","51164"
"5217","162.198797","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2106044 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5218]","443","51164"
"5218","162.198797","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"5219","162.198797","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2108844 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5224]","443","51164"
"5220","162.198861","0.000064","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2110244 Win=514 Len=0","51164","443"
"5221","162.200367","0.001506","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2110244 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5224]","443","51164"
"5222","162.216504","0.016137","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2111644 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5224]","443","51164"
"5223","162.216504","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2113044 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5224]","443","51164"
"5224","162.216504","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"5225","162.216504","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2115844 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5234]","443","51164"
"5226","162.216504","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2117244 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5234]","443","51164"
"5227","162.216504","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2118644 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5234]","443","51164"
"5228","162.216504","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2120044 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5234]","443","51164"
"5229","162.216504","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2121444 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5234]","443","51164"
"5230","162.216504","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2122844 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5234]","443","51164"
"5231","162.216625","0.000121","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2124244 Win=514 Len=0","51164","443"
"5232","162.216696","0.000071","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2124244 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5234]","443","51164"
"5233","162.216798","0.000102","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2125644 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5234]","443","51164"
"5234","162.216798","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"5235","162.216798","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2128444 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5249]","443","51164"
"5236","162.216833","0.000035","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2129844 Win=514 Len=0","51164","443"
"5237","162.216902","0.000069","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2129844 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5249]","443","51164"
"5238","162.216902","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2131244 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5249]","443","51164"
"5239","162.216902","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2132644 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5249]","443","51164"
"5240","162.216902","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2134044 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5249]","443","51164"
"5241","162.216979","0.000077","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2135444 Win=514 Len=0","51164","443"
"5242","162.224598","0.007619","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2135444 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5249]","443","51164"
"5243","162.224598","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2136844 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5249]","443","51164"
"5244","162.224598","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2138244 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5249]","443","51164"
"5245","162.224648","0.000050","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2139644 Win=514 Len=0","51164","443"
"5246","162.230303","0.005655","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2139644 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5249]","443","51164"
"5247","162.230303","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2141044 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5249]","443","51164"
"5248","162.230303","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2142444 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5249]","443","51164"
"5249","162.230303","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"5250","162.230303","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2145244 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5263]","443","51164"
"5251","162.230303","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2146644 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5263]","443","51164"
"5252","162.230303","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2148044 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5263]","443","51164"
"5253","162.230414","0.000111","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2149444 Win=514 Len=0","51164","443"
"5254","162.241367","0.010953","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2149444 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5263]","443","51164"
"5255","162.241367","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2150844 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5263]","443","51164"
"5256","162.241415","0.000048","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2152244 Win=514 Len=0","51164","443"
"5257","162.241459","0.000044","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2152244 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5263]","443","51164"
"5258","162.241481","0.000022","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2153644 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5263]","443","51164"
"5259","162.241490","0.000009","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2155044 Win=514 Len=0","51164","443"
"5260","162.241526","0.000036","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2155044 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5263]","443","51164"
"5261","162.241526","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2156444 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5263]","443","51164"
"5262","162.241526","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2157844 Ack=11997 Win=29 Len=1400 [TCP PDU reassembled in 5263]","443","51164"
"5263","162.241526","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","256","Application Data","443","51164"
"5264","162.241550","0.000024","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=11997 Ack=2159446 Win=514 Len=0","51164","443"
"5265","162.248471","0.006921","TPLink_c5:e0:64","Broadcast","ARP","60","Who has 192.168.68.109? Tell 192.168.68.1","",""
"5266","162.658626","0.410155","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"5267","163.597324","0.938698","192.168.68.121","20.199.120.151","TCP","55","51161  >  443 [ACK] Seq=1 Ack=1 Win=510 Len=1","51161","443"
"5268","163.614765","0.017441","20.199.120.151","192.168.68.121","TCP","66","443  >  51161 [ACK] Seq=1 Ack=2 Win=20 Len=0 SLE=1 SRE=2","443","51161"
"5269","164.655524","1.040759","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"5270","165.656828","1.001304","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"5271","166.655264","0.998436","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"5272","167.659577","1.004313","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"5273","167.686672","0.027095","TPLink_c5:e0:64","Broadcast","ARP","60","Who has 192.168.68.103? Tell 192.168.68.1","",""
"5274","167.986996","0.300324","192.168.68.121","151.101.10.172","TCP","54","51234  >  80 [FIN, ACK] Seq=283 Ack=203 Win=131328 Len=0","51234","80"
"5275","167.987198","0.000202","192.168.68.121","151.101.10.172","TCP","54","51235  >  80 [FIN, ACK] Seq=283 Ack=203 Win=131328 Len=0","51235","80"
"5276","168.005795","0.018597","151.101.10.172","192.168.68.121","TCP","54","80  >  51234 [FIN, ACK] Seq=203 Ack=284 Win=69632 Len=0","80","51234"
"5277","168.005795","0.000000","151.101.10.172","192.168.68.121","TCP","54","80  >  51235 [FIN, ACK] Seq=203 Ack=284 Win=69632 Len=0","80","51235"
"5278","168.005917","0.000122","192.168.68.121","151.101.10.172","TCP","54","51234  >  80 [ACK] Seq=284 Ack=204 Win=131328 Len=0","51234","80"
"5279","168.006036","0.000119","192.168.68.121","151.101.10.172","TCP","54","51235  >  80 [ACK] Seq=284 Ack=204 Win=131328 Len=0","51235","80"
"5280","168.046894","0.040858","192.168.68.121","216.239.36.181","TCP","55","[TCP Keep-Alive] 51146  >  443 [ACK] Seq=4956 Ack=639 Win=514 Len=1","51146","443"
"5281","168.046894","0.000000","192.168.68.121","142.250.75.66","TCP","55","[TCP Keep-Alive] 51040  >  443 [ACK] Seq=802 Ack=447 Win=510 Len=1","51040","443"
"5282","168.066888","0.019994","192.168.68.121","142.250.75.35","TCP","55","[TCP Keep-Alive] 51108  >  443 [ACK] Seq=874 Ack=503 Win=510 Len=1","51108","443"
"5283","168.067277","0.000389","142.250.75.66","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51040 [ACK] Seq=447 Ack=803 Win=23 Len=0 SLE=802 SRE=803","443","51040"
"5284","168.067277","0.000000","216.239.36.181","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51146 [ACK] Seq=639 Ack=4957 Win=23 Len=0 SLE=4956 SRE=4957","443","51146"
"5285","168.084932","0.017655","142.250.75.35","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51108 [ACK] Seq=503 Ack=875 Win=22 Len=0 SLE=874 SRE=875","443","51108"
"5286","168.306548","0.221616","192.168.68.121","20.199.120.151","TCP","55","51168  >  443 [ACK] Seq=1 Ack=1 Win=510 Len=1","51168","443"
"5287","168.325102","0.018554","20.199.120.151","192.168.68.121","TCP","66","443  >  51168 [ACK] Seq=1 Ack=2 Win=18 Len=0 SLE=1 SRE=2","443","51168"
"5288","168.472348","0.147246","192.168.68.121","199.232.210.248","TCP","55","[TCP Keep-Alive] 51195  >  443 [ACK] Seq=654 Ack=1025 Win=514 Len=1 [TCP PDU reassembled in 3229]","51195","443"
"5289","168.491322","0.018974","199.232.210.248","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51195 [ACK] Seq=1025 Ack=655 Win=19 Len=0 SLE=654 SRE=655","443","51195"
"5290","168.644030","0.152708","192.168.68.121","35.186.224.24","TCP","55","[TCP Keep-Alive] 51137  >  443 [ACK] Seq=370 Ack=1673 Win=514 Len=1","51137","443"
"5291","168.644078","0.000048","192.168.68.121","82.102.152.33","TCP","55","[TCP Keep-Alive] 51133  >  443 [ACK] Seq=820 Ack=73057 Win=509 Len=1","51133","443"
"5292","168.670698","0.026620","35.186.224.24","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51137 [ACK] Seq=1673 Ack=371 Win=23 Len=0 SLE=370 SRE=371","443","51137"
"5293","168.670698","0.000000","82.102.152.33","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51133 [ACK] Seq=73057 Ack=821 Win=19 Len=0 SLE=820 SRE=821","443","51133"
"5294","169.006779","0.336081","192.168.68.121","104.18.32.47","TCP","55","[TCP Keep-Alive] 50997  >  443 [ACK] Seq=137 Ack=970 Win=510 Len=1","50997","443"
"5295","169.023670","0.016891","104.18.32.47","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  50997 [ACK] Seq=970 Ack=138 Win=19 Len=0 SLE=137 SRE=138","443","50997"
"5296","169.026848","0.003178","192.168.68.121","35.186.224.24","TCP","55","[TCP Keep-Alive] 51008  >  443 [ACK] Seq=8161 Ack=13159 Win=514 Len=1","51008","443"
"5297","169.056396","0.029548","35.186.224.24","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51008 [ACK] Seq=13159 Ack=8162 Win=73 Len=0 SLE=8161 SRE=8162","443","51008"
"5298","169.246848","0.190452","192.168.68.121","13.248.221.112","TCP","55","[TCP Keep-Alive] 51239  >  443 [ACK] Seq=2637 Ack=4814 Win=131072 Len=1","51239","443"
"5299","169.264836","0.017988","13.248.221.112","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51239 [ACK] Seq=4814 Ack=2638 Win=77824 Len=0 SLE=2637 SRE=2638","443","51239"
"5300","170.392266","1.127430","Espressif_f4:2c:0e","Broadcast","ARP","42","ARP Announcement for 192.168.68.100","",""
"5301","170.655230","0.262964","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"5302","171.657557","1.002327","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"5303","172.092488","0.434931","192.168.68.121","82.102.152.57","TLSv1.2","858","Application Data","51164","443"
"5304","172.115132","0.022644","82.102.152.57","192.168.68.121","TLSv1.2","652","Application Data","443","51164"
"5305","172.118866","0.003734","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2160044 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5320]","443","51164"
"5306","172.118866","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2161444 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5320]","443","51164"
"5307","172.118866","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2162844 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5320]","443","51164"
"5308","172.118866","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2164244 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5320]","443","51164"
"5309","172.118968","0.000102","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=12801 Ack=2165644 Win=514 Len=0","51164","443"
"5310","172.122197","0.003229","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2165644 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5320]","443","51164"
"5311","172.122197","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2167044 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5320]","443","51164"
"5312","172.122197","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2168444 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5320]","443","51164"
"5313","172.122197","0.000000","82.102.152.57","192.168.68.121","TCP","474","443  >  51164 [PSH, ACK] Seq=2169844 Ack=12801 Win=30 Len=420 [TCP PDU reassembled in 5320]","443","51164"
"5314","172.122307","0.000110","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=12801 Ack=2170264 Win=514 Len=0","51164","443"
"5315","172.126666","0.004359","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2170264 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5320]","443","51164"
"5316","172.126752","0.000086","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=12801 Ack=2171664 Win=514 Len=0","51164","443"
"5317","172.138285","0.011533","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2171664 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5320]","443","51164"
"5318","172.138285","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2173064 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5320]","443","51164"
"5319","172.138285","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2174464 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5320]","443","51164"
"5320","172.138285","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"5321","172.138285","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2177264 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5334]","443","51164"
"5322","172.138285","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2178664 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5334]","443","51164"
"5323","172.138285","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2180064 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5334]","443","51164"
"5324","172.138285","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2181464 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5334]","443","51164"
"5325","172.138490","0.000205","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=12801 Ack=2182864 Win=514 Len=0","51164","443"
"5326","172.141935","0.003445","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2182864 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5334]","443","51164"
"5327","172.141935","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2184264 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5334]","443","51164"
"5328","172.142016","0.000081","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=12801 Ack=2185664 Win=514 Len=0","51164","443"
"5329","172.142146","0.000130","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2185664 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5334]","443","51164"
"5330","172.142146","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2187064 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5334]","443","51164"
"5331","172.142146","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2188464 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5334]","443","51164"
"5332","172.142146","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2189864 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5334]","443","51164"
"5333","172.142146","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2191264 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5334]","443","51164"
"5334","172.142146","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"5335","172.142146","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2194064 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5338]","443","51164"
"5336","172.142146","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2195464 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5338]","443","51164"
"5337","172.142240","0.000094","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=12801 Ack=2196864 Win=514 Len=0","51164","443"
"5338","172.171055","0.028815","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"5339","172.171055","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2198264 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5352]","443","51164"
"5340","172.171205","0.000150","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=12801 Ack=2199664 Win=514 Len=0","51164","443"
"5341","172.205126","0.033921","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2199664 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5352]","443","51164"
"5342","172.205126","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2201064 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5352]","443","51164"
"5343","172.205126","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2202464 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5352]","443","51164"
"5344","172.205126","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2203864 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5352]","443","51164"
"5345","172.205126","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=2205264 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5352]","443","51164"
"5346","172.205126","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=2206664 Ack=12801 Win=30 Len=1400 [TCP PDU reassembled in 5352]","443","51164"
